Date,Close/Last,Volume,Open,High,Low
02/14/2023,$377.90,2479706,$375.00,$380.56,$369.96
02/13/2023,$375.00,1877255,$373.41,$376.31,$371.03
02/10/2023,$370.99,1846426,$371.63,$374.52,$367.08
02/09/2023,$375.81,2265158,$384.97,$386.51,$374.02
02/08/2023,$378.36,2668061,$382.49,$387.28,$375.70
02/07/2023,$383.82,2476197,$373.43,$384.94,$372.7556
02/06/2023,$375.23,2369777,$376.21,$379.29,$373.39
02/03/2023,$379.33,2695428,$384.29,$386.715,$377.92
02/02/2023,$392.23,4020009,$393.28,$402.49,$388.8822
02/01/2023,$383.92,3361966,$370.01,$386.72,$366.80
01/31/2023,$370.34,2572359,$364.71,$370.70,$364.01
01/30/2023,$363.42,2663620,$365.90,$368.70,$362.83
01/27/2023,$370.71,2615582,$363.49,$373.42,$362.85
01/26/2023,$365.82,2350520,$362.76,$367.43,$360.7201
01/25/2023,$358.17,2239126,$355.665,$359.73,$350.57
01/24/2023,$361.32,2466393,$364.10,$364.45,$358.00
01/23/2023,$364.98,3187260,$358.28,$365.87,$356.85
01/20/2023,$356.38,3149369,$343.27,$357.42,$342.76
01/19/2023,$342.53,2466965,$340.56,$346.73,$340.01
01/18/2023,$341.31,2080033,$345.01,$349.24,$338.40
01/17/2023,$344.38,2512729,$344.38,$350.786,$341.97
01/13/2023,$344.38,2582132,$340.25,$344.65,$335.50
01/12/2023,$344.54,2121831,$344.165,$346.44,$337.37
01/11/2023,$342.93,2344403,$337.39,$343.19,$333.47
01/10/2023,$338.70,1670248,$337.65,$344.63,$336.80
01/09/2023,$341.98,3133817,$338.90,$349.455,$338.42
01/06/2023,$332.75,2216579,$332.28,$334.88,$322.44
01/05/2023,$328.44,2081625,$337.53,$337.55,$328.16
01/04/2023,$341.41,2186849,$342.89,$345.6292,$336.73
01/03/2023,$336.92,2229104,$340.16,$345.82,$331.92
12/30/2022,$336.53,1740879,$333.00,$336.64,$331.64
12/29/2022,$337.58,1793051,$330.75,$339.50,$329.7604
12/28/2022,$328.33,1672063,$335.06,$338.50,$327.19
12/27/2022,$335.09,1464308,$338.00,$338.16,$332.46
12/23/2022,$338.45,1629781,$335.00,$338.92,$333.285
12/22/2022,$336.52,2320005,$336.01,$339.88,$330.94
12/21/2022,$341.38,2582991,$340.29,$345.29,$336.44
12/20/2022,$338.22,3873632,$327.00,$342.50,$325.52
12/19/2022,$328.76,4086288,$338.00,$340.7436,$326.30
12/16/2022,$338.54,11940750,$345.00,$354.4699,$337.24
12/15/2022,$328.71,5498714,$332.76,$334.50,$324.59
12/14/2022,$339.92,3236488,$343.89,$345.9499,$335.00
12/13/2022,$342.46,3428046,$353.63,$355.67,$338.79
12/12/2022,$338.17,2914653,$334.76,$338.27,$332.65
12/09/2022,$330.64,1969161,$331.50,$334.69,$328.50
12/08/2022,$332.58,2065839,$325.71,$336.2005,$324.345
12/07/2022,$326.68,2055980,$327.53,$331.00,$325.49
12/06/2022,$331.15,2182444,$334.09,$334.22,$327.395
12/05/2022,$334.09,2542324,$337.80,$340.51,$330.83
12/02/2022,$341.53,2741993,$337.20,$343.5276,$334.2225
12/01/2022,$344.11,3365247,$348.03,$350.67,$341.50
11/30/2022,$344.93,4979759,$327.12,$345.03,$326.38
11/29/2022,$326.78,2392609,$326.69,$329.70,$323.6749
11/28/2022,$328.97,2315372,$335.83,$338.19,$328.065
11/25/2022,$334.30,1197767,$332.885,$335.51,$332.01
11/23/2022,$335.78,2240777,$329.93,$338.50,$327.59
11/22/2022,$330.88,2573813,$322.49,$331.54,$320.20
11/21/2022,$321.49,3219867,$329.53,$330.25,$320.60
11/18/2022,$330.86,3421744,$344.30,$344.70,$329.1383
11/17/2022,$337.83,2741374,$331.74,$339.8699,$329.35
11/16/2022,$338.41,2123183,$345.00,$345.015,$336.72
11/15/2022,$345.96,2948558,$348.41,$350.9699,$342.56
11/14/2022,$340.37,3449977,$338.07,$345.11,$334.425
11/11/2022,$341.15,4110087,$330.34,$342.31,$329.49
11/10/2022,$329.95,5502901,$318.55,$330.37,$317.87
11/09/2022,$298.87,2778150,$299.65,$303.29,$297.35
11/08/2022,$302.17,4230611,$301.15,$309.90,$297.77
11/07/2022,$299.54,3980689,$288.97,$300.355,$287.57
11/04/2022,$285.75,5738257,$290.38,$291.01,$278.23
11/03/2022,$285.93,4897062,$297.07,$299.61,$285.37
11/02/2022,$301.22,3481158,$318.84,$318.84,$301.09
11/01/2022,$316.02,2467654,$321.01,$322.84,$312.785
10/31/2022,$318.50,3253249,$323.49,$325.58,$317.42
10/28/2022,$325.68,3008352,$318.67,$327.05,$318.67
10/27/2022,$318.65,2870213,$322.96,$323.85,$316.87
10/26/2022,$320.48,4209819,$318.16,$330.5849,$316.54
10/25/2022,$323.79,3814599,$319.12,$324.23,$316.74
10/24/2022,$316.22,4817437,$308.43,$317.329,$306.20
10/21/2022,$306.37,3659302,$300.99,$307.43,$298.23
10/20/2022,$302.38,3621565,$301.03,$309.19,$299.34
10/19/2022,$299.83,5529099,$295.40,$303.71,$292.70
10/18/2022,$292.98,5472027,$302.68,$303.49,$286.81
10/17/2022,$293.50,4600581,$297.45,$297.96,$291.40
10/14/2022,$287.94,3564055,$295.12,$297.59,$287.45
10/13/2022,$294.74,4737194,$279.71,$298.17,$276.595
10/12/2022,$286.15,3044146,$284.69,$289.79,$283.09
10/11/2022,$284.83,3209826,$285.69,$288.28,$281.44
10/10/2022,$285.72,2906344,$289.75,$290.28,$283.05
10/07/2022,$288.77,3495936,$291.36,$293.705,$286.83
10/06/2022,$298.41,4884021,$297.15,$305.50,$297.1045
10/05/2022,$297.38,3469554,$291.41,$298.8087,$289.175
10/04/2022,$294.97,4509241,$290.95,$296.79,$290.18
10/03/2022,$285.24,3738131,$278.269,$286.90,$277.00
09/30/2022,$275.20,4578776,$279.69,$284.29,$274.85
09/29/2022,$278.25,5155272,$277.80,$279.59,$275.01
09/28/2022,$281.40,4985056,$280.38,$282.74,$275.37
09/27/2022,$277.57,6390916,$281.70,$284.50,$274.73
09/26/2022,$276.96,6746157,$286.03,$288.90,$276.75
09/23/2022,$284.56,4739324,$285.57,$288.5537,$280.70
09/22/2022,$287.06,5657554,$282.00,$289.55,$280.06
09/21/2022,$286.30,4913148,$292.84,$297.94,$286.22
09/20/2022,$291.06,6548807,$292.82,$294.08,$287.8088
09/19/2022,$296.06,6593418,$294.88,$299.28,$293.4642
09/16/2022,$299.50,14948060,$298.32,$300.20,$292.14
09/15/2022,$309.13,27840210,$323.15,$329.00,$305.00
09/14/2022,$371.52,3004368,$369.57,$374.24,$365.61
09/13/2022,$368.39,4175142,$382.55,$383.575,$367.37
09/12/2022,$396.36,2854834,$391.09,$396.39,$389.28
09/09/2022,$394.78,3000456,$390.19,$396.09,$389.665
09/08/2022,$383.63,2276766,$377.20,$386.66,$375.2001
09/07/2022,$379.72,2385540,$368.20,$381.52,$367.19
09/06/2022,$368.30,2564423,$367.23,$374.30,$365.37
09/02/2022,$368.14,2450520,$374.53,$382.00,$365.43
09/01/2022,$370.53,2574360,$371.00,$371.64,$361.7205
08/31/2022,$373.44,3193853,$378.53,$381.145,$372.50
08/30/2022,$375.07,1835000,$379.92,$380.66,$371.06
08/29/2022,$375.26,2410300,$380.09,$382.86,$374.82
08/26/2022,$381.02,3600146,$403.99,$405.54,$380.50
08/25/2022,$403.93,3062439,$405.79,$406.67,$392.915
08/24/2022,$405.65,1883945,$410.68,$413.24,$405.33
08/23/2022,$410.41,1392235,$410.37,$415.70,$409.20
08/22/2022,$411.35,2074557,$419.41,$419.79,$410.08
08/19/2022,$425.055,2007722,$431.58,$432.50,$424.62
08/18/2022,$439.03,1402379,$438.61,$441.39,$437.0101
08/17/2022,$437.82,1894369,$440.87,$442.99,$436.1138
08/16/2022,$447.56,2139474,$446.12,$450.09,$440.10
08/15/2022,$451.02,2503382,$445.07,$451.15,$442.14
08/12/2022,$445.67,2150845,$439.61,$446.00,$436.58
08/11/2022,$434.89,1756701,$445.26,$445.61,$434.40
08/10/2022,$438.40,2634606,$441.42,$443.22,$436.20
08/09/2022,$426.57,1977285,$434.34,$434.59,$424.615
08/08/2022,$434.34,2202396,$435.00,$440.30,$432.48
08/05/2022,$433.43,2481397,$423.00,$434.5425,$421.00
08/04/2022,$430.59,2745635,$425.45,$431.15,$419.6303
08/03/2022,$424.54,2403471,$412.81,$426.04,$412.02
08/02/2022,$409.96,2165451,$405.34,$412.42,$402.245
08/01/2022,$411.09,1910045,$406.51,$417.16,$405.07
07/29/2022,$410.12,2670046,$404.69,$411.38,$400.89
07/28/2022,$403.50,2421734,$392.76,$406.15,$390.06
07/27/2022,$392.78,2669699,$385.08,$394.91,$383.405
07/26/2022,$379.26,2368512,$393.58,$393.58,$378.16
07/25/2022,$391.96,2340478,$400.11,$400.7688,$388.57
07/22/2022,$401.90,2413224,$410.03,$414.62,$398.631
07/21/2022,$408.91,2009914,$404.12,$409.65,$399.2401
07/20/2022,$401.49,2746782,$392.19,$403.13,$390.07
07/19/2022,$387.83,1977609,$382.89,$388.32,$378.00
07/18/2022,$375.23,1866609,$383.83,$385.565,$374.01
07/15/2022,$379.86,2488267,$377.79,$384.47,$376.86
07/14/2022,$372.96,2098363,$368.83,$374.194,$361.46
07/13/2022,$371.94,1993962,$368.20,$374.41,$364.70
07/12/2022,$375.54,2639683,$383.90,$391.515,$372.91
07/11/2022,$384.16,1835865,$386.57,$388.05,$380.4569
07/08/2022,$389.44,1611201,$384.35,$391.86,$383.84
07/07/2022,$390.89,2368519,$382.50,$392.07,$382.38
07/06/2022,$382.83,2284551,$378.54,$385.385,$374.09
07/05/2022,$376.49,3121504,$363.50,$378.52,$359.82
07/01/2022,$368.48,2471735,$364.175,$369.529,$359.07
06/30/2022,$366.06,2595510,$362.90,$370.42,$357.56
06/29/2022,$368.50,2027907,$367.94,$370.37,$362.64
06/28/2022,$365.63,2660047,$381.00,$382.98,$364.45
06/27/2022,$381.07,2244631,$388.80,$389.385,$379.38
06/24/2022,$387.72,3305337,$380.64,$388.06,$378.22
06/23/2022,$376.64,2534343,$371.71,$378.18,$367.47
06/22/2022,$365.33,3168159,$360.79,$372.55,$358.2228
06/21/2022,$362.99,5343494,$355.02,$372.795,$353.51
06/17/2022,$360.79,9475054,$349.24,$367.32,$338.00
06/16/2022,$365.08,5775295,$369.37,$376.12,$360.90
06/15/2022,$376.92,3664477,$376.03,$382.75,$368.50
06/14/2022,$370.82,3197215,$371.44,$376.89,$367.31
06/13/2022,$371.65,4724765,$377.36,$385.65,$371.085
06/10/2022,$393.84,4407524,$412.90,$413.96,$390.185
06/09/2022,$426.42,2572418,$424.17,$436.04,$423.48
06/08/2022,$428.84,1790134,$430.54,$433.75,$426.42
06/07/2022,$433.42,1611182,$423.98,$435.20,$423.12
06/06/2022,$429.46,1563987,$437.59,$440.00,$427.0361
06/03/2022,$429.76,2355536,$430.71,$438.01,$427.255
06/02/2022,$441.28,3415664,$418.11,$441.90,$415.84
06/01/2022,$418.16,3409856,$428.00,$437.549,$413.785
05/31/2022,$416.48,7944164,$427.22,$427.29,$412.79
05/27/2022,$428.22,3560381,$414.80,$428.55,$414.63
05/26/2022,$408.60,2419479,$405.09,$411.55,$402.46
05/25/2022,$402.50,2726718,$395.32,$406.095,$394.71
05/24/2022,$398.41,2630761,$401.61,$404.33,$391.0375
05/23/2022,$406.76,2337511,$404.01,$407.88,$398.89
05/20/2022,$399.09,3432395,$401.39,$406.24,$385.621
05/19/2022,$394.38,2797416,$399.01,$403.035,$391.565
05/18/2022,$397.88,2915922,$404.38,$411.6599,$396.11
05/17/2022,$409.65,2614675,$413.08,$416.72,$403.54
05/16/2022,$402.86,2645162,$399.74,$407.17,$396.60
05/13/2022,$405.45,3379472,$396.47,$408.97,$393.94
05/12/2022,$388.49,4048173,$373.40,$390.13,$370.27
05/11/2022,$379.33,3821953,$389.99,$409.9899,$377.81
05/10/2022,$393.03,5334377,$385.72,$400.83,$374.78
05/09/2022,$376.91,4324888,$381.95,$389.6271,$374.86
05/06/2022,$391.01,3522430,$395.00,$401.26,$382.82
05/05/2022,$400.51,3507716,$415.55,$417.99,$395.71
05/04/2022,$423.35,3330434,$407.29,$424.23,$395.05
05/03/2022,$407.58,2196257,$406.59,$413.93,$403.50
05/02/2022,$407.29,3009981,$397.13,$407.98,$394.04
04/29/2022,$395.95,3033248,$407.47,$413.00,$394.64
04/28/2022,$410.53,2593890,$406.13,$414.2749,$398.49
04/27/2022,$397.90,3080696,$401.44,$412.46,$396.81
04/26/2022,$399.12,2820097,$410.17,$411.61,$397.465
04/25/2022,$413.95,3368825,$405.70,$414.08,$401.67
04/22/2022,$408.67,3198841,$420.71,$424.33,$408.02
04/21/2022,$417.48,2390149,$432.69,$438.94,$416.3625
04/20/2022,$428.11,2094449,$440.59,$442.44,$427.20
04/19/2022,$436.40,1962652,$422.02,$437.49,$420.64
04/18/2022,$425.47,2594660,$419.40,$429.69,$418.73
04/14/2022,$420.44,2597004,$435.86,$435.95,$420.03
04/13/2022,$431.67,3078941,$427.30,$433.52,$425.67
04/12/2022,$426.77,2199003,$442.685,$444.44,$425.16
04/11/2022,$434.44,2932055,$438.81,$440.00,$429.74
04/08/2022,$445.34,2260687,$449.95,$454.41,$443.37
04/07/2022,$452.72,2757799,$444.09,$455.9199,$440.76
04/06/2022,$444.33,3824913,$448.235,$450.01,$439.57
04/05/2022,$458.58,2481933,$469.32,$471.76,$455.07
04/04/2022,$468.81,2975096,$461.04,$473.49,$460.61
04/01/2022,$458.19,2718422,$455.00,$461.55,$450.96
03/31/2022,$455.62,4141278,$461.59,$465.43,$455.43
03/30/2022,$460.06,3889225,$461.52,$466.765,$456.84
03/29/2022,$466.33,4323766,$459.16,$467.80,$452.44
03/28/2022,$450.01,4472560,$433.415,$450.32,$433.15
03/25/2022,$431.62,3285206,$435.44,$438.6205,$425.995
03/24/2022,$432.14,5544251,$426.08,$432.21,$421.49
03/23/2022,$422.90,13979760,$437.51,$437.98,$416.47
03/22/2022,$466.45,5377001,$453.50,$471.98,$450.69
03/21/2022,$453.59,3704194,$451.42,$459.58,$445.95
03/18/2022,$453.33,5898143,$439.20,$453.74,$435.79
03/17/2022,$444.36,3556732,$441.26,$446.82,$436.51
03/16/2022,$442.36,4141181,$431.74,$442.52,$424.35
03/15/2022,$421.66,3201730,$415.97,$422.96,$413.1663
03/14/2022,$411.50,3731582,$413.36,$422.375,$407.94
03/11/2022,$416.38,4434498,$439.66,$440.61,$415.43
03/10/2022,$438.95,2722310,$444.68,$447.65,$433.01
03/09/2022,$450.87,2905656,$443.80,$453.11,$438.93
03/08/2022,$431.53,3734842,$432.51,$443.80,$421.36
03/07/2022,$437.97,3676072,$456.22,$457.68,$437.18
03/04/2022,$452.13,2752177,$455.49,$463.52,$447.00
03/03/2022,$459.08,2906318,$475.83,$476.05,$455.445
03/02/2022,$471.18,2948450,$471.94,$477.49,$466.04
03/01/2022,$466.68,3352760,$468.00,$479.21,$462.92
02/28/2022,$467.68,3302341,$462.40,$468.48,$458.86
02/25/2022,$465.54,2869739,$465.39,$468.5199,$456.015
02/24/2022,$463.82,6448772,$418.59,$465.93,$416.8124
02/23/2022,$429.45,4263021,$447.78,$449.59,$428.06
02/22/2022,$438.40,4287637,$440.35,$451.09,$435.05
02/18/2022,$442.56,5194162,$458.69,$459.30,$441.77
02/17/2022,$457.71,4021128,$473.14,$476.45,$456.05
02/16/2022,$477.70,3750472,$476.485,$480.21,$467.27
02/15/2022,$479.50,3745338,$482.5337,$482.5337,$472.39
02/14/2022,$474.01,3372122,$473.20,$478.57,$469.2101
02/11/2022,$473.97,5026970,$497.92,$499.93,$472.8952
02/10/2022,$495.02,4735802,$508.08,$514.4799,$492.28
02/09/2022,$521.75,2542201,$520.35,$522.48,$515.06
02/08/2022,$511.31,3205743,$501.63,$513.51,$501.07
02/07/2022,$507.10,3120737,$516.00,$516.00,$500.95
02/04/2022,$513.54,2583714,$503.77,$519.97,$503.77
02/03/2022,$510.83,3058710,$522.87,$525.18,$508.75
02/02/2022,$533.09,2494142,$536.25,$540.46,$529.3201
02/01/2022,$535.98,2307434,$536.00,$538.77,$527.72
01/31/2022,$534.30,3995098,$518.98,$534.94,$514.39
01/28/2022,$518.16,4339027,$494.09,$519.00,$480.62
01/27/2022,$493.05,5870522,$508.94,$513.23,$485.62
01/26/2022,$500.81,4449496,$514.00,$520.49,$494.22
01/25/2022,$502.72,4051522,$505.51,$514.26,$500.01
01/24/2022,$519.66,7555213,$491.07,$520.43,$483.31
01/21/2022,$499.91,4276067,$508.50,$513.8624,$499.2701
01/20/2022,$510.85,3208136,$522.38,$532.025,$509.64
01/19/2022,$516.58,2985891,$516.48,$528.9179,$515.30
01/18/2022,$513.34,3461507,$510.39,$519.39,$504.98
01/14/2022,$520.60,2659825,$514.49,$522.5715,$511.27
01/13/2022,$516.90,3406500,$532.22,$535.265,$516.32
01/12/2022,$532.37,2901791,$533.09,$541.59,$529.28
01/11/2022,$529.89,3422161,$525.5533,$535.18,$520.9821
01/10/2022,$525.83,5429694,$500.00,$526.58,$497.01
01/07/2022,$510.70,3605411,$513.66,$520.42,$504.00
01/06/2022,$514.12,3913592,$510.00,$526.31,$508.20
01/05/2022,$514.43,7394814,$535.00,$538.745,$514.00
01/04/2022,$554.00,4344805,$563.90,$564.30,$541.31
01/03/2022,$564.37,2863488,$566.65,$575.00,$553.2673
12/31/2021,$567.06,1581578,$570.00,$570.17,$565.07
12/30/2021,$570.53,1564633,$570.57,$578.99,$566.04
12/29/2021,$569.29,2484190,$573.329,$576.96,$562.78
12/28/2021,$569.36,2108375,$582.84,$582.88,$568.35
12/27/2021,$577.68,1980504,$575.04,$580.88,$572.09
12/23/2021,$569.62,2147722,$568.96,$572.57,$566.1601
12/22/2021,$563.98,4526208,$560.30,$564.92,$552.24
12/21/2021,$557.52,4104714,$550.91,$559.89,$538.05
12/20/2021,$549.77,3441126,$545.61,$557.27,$543.50
12/17/2021,$556.64,8014024,$566.09,$566.99,$545.135
12/16/2021,$566.09,10961250,$578.40,$591.5773,$556.1501
12/15/2021,$630.33,4288818,$615.96,$631.25,$604.6199
12/14/2021,$614.86,5934156,$635.36,$636.00,$599.10
12/13/2021,$658.30,3829357,$652.77,$675.21,$650.9784
12/10/2021,$654.45,2872975,$638.13,$654.97,$635.10
12/09/2021,$632.57,2550690,$650.92,$655.72,$630.88
12/08/2021,$653.10,2416232,$647.30,$654.65,$641.61
12/07/2021,$649.96,3943536,$644.193,$655.22,$640.05
12/06/2021,$622.04,3170342,$617.47,$625.90,$605.725
12/03/2021,$616.53,6741841,$658.10,$662.09,$604.30
12/02/2021,$671.88,2675408,$655.95,$674.845,$653.62
12/01/2021,$657.41,2832765,$676.00,$678.78,$656.28
11/30/2021,$669.85,4703616,$687.22,$694.89,$667.83
11/29/2021,$687.49,2728844,$668.00,$691.36,$665.77
11/26/2021,$662.10,2203960,$670.2529,$683.9999,$659.68
11/24/2021,$668.32,2426821,$655.83,$668.87,$647.14
11/23/2021,$665.16,2504127,$662.7035,$667.5699,$648.61
11/22/2021,$673.57,2285511,$696.275,$699.54,$672.66
11/19/2021,$688.37,3093812,$681.26,$699.50,$678.91
11/18/2021,$670.96,1494358,$670.62,$676.55,$665.08
11/17/2021,$670.67,1221871,$671.76,$672.7367,$662.84
11/16/2021,$671.03,1421950,$659.14,$673.7449,$658.99
11/15/2021,$659.73,1077608,$658.37,$663.665,$655.19
11/12/2021,$657.60,1286806,$649.01,$658.4725,$647.16
11/11/2021,$643.17,1271194,$649.61,$652.57,$642.10
11/10/2021,$647.50,2038209,$663.20,$665.8099,$645.86
11/09/2021,$667.92,1128004,$667.69,$669.66,$663.00
11/08/2021,$666.02,1497363,$666.56,$668.25,$661.40
11/05/2021,$662.72,2517646,$676.74,$677.76,$661.11
11/04/2021,$674.08,2480616,$659.44,$676.08,$657.75
11/03/2021,$655.18,1970703,$645.52,$656.50,$640.00
11/02/2021,$640.40,1769966,$641.12,$647.7436,$639.23
11/01/2021,$640.20,2215757,$651.05,$654.00,$634.78
10/29/2021,$650.36,1927887,$637.77,$651.31,$637.00
10/28/2021,$639.28,2085002,$638.00,$642.49,$633.27
10/27/2021,$640.08,1630177,$644.48,$648.8053,$639.81
10/26/2021,$642.50,2153959,$650.91,$659.19,$642.10
10/25/2021,$646.97,1629369,$644.47,$649.62,$639.0652
10/22/2021,$643.58,1786582,$640.43,$644.43,$634.45
10/21/2021,$638.66,1586592,$632.00,$639.17,$629.00
10/20/2021,$632.37,1497205,$639.28,$641.29,$630.1713
10/19/2021,$636.07,2470024,$625.26,$639.39,$625.26
10/18/2021,$622.83,1905125,$610.65,$623.47,$607.57
10/15/2021,$610.09,1960103,$611.694,$612.25,$607.55
10/14/2021,$607.51,2501675,$600.00,$609.44,$596.97
10/13/2021,$591.12,2144405,$585.26,$593.54,$582.655
10/12/2021,$580.69,1740279,$579.157,$584.22,$574.42
10/11/2021,$573.07,1410612,$574.50,$582.28,$571.495
10/08/2021,$576.86,2051019,$581.30,$583.61,$575.52
10/07/2021,$578.96,2648546,$578.46,$586.145,$576.19
10/06/2021,$570.31,2043151,$561.24,$572.155,$560.21
10/05/2021,$566.70,2337838,$563.91,$570.29,$559.21
10/04/2021,$558.49,3976963,$574.59,$576.80,$552.14
10/01/2021,$577.47,2915254,$577.52,$581.47,$568.61
09/30/2021,$575.72,2747916,$580.64,$586.1946,$573.2358
09/29/2021,$577.70,2726816,$585.45,$586.55,$576.07
09/28/2021,$578.77,5108900,$596.3142,$596.3142,$578.33
09/27/2021,$603.65,4152187,$615.80,$616.6562,$602.73
09/24/2021,$622.71,2809022,$628.00,$629.03,$618.22
09/23/2021,$630.84,2985547,$632.288,$633.815,$627.02
09/22/2021,$626.08,5689624,$624.79,$628.94,$615.06
09/21/2021,$645.89,2449253,$646.876,$650.945,$640.30
09/20/2021,$641.29,2637412,$646.035,$653.93,$633.05
09/17/2021,$654.48,3553211,$663.21,$665.00,$652.04
09/16/2021,$665.11,2046113,$657.53,$666.47,$654.705
09/15/2021,$661.08,2009337,$652.315,$663.309,$650.975
09/14/2021,$645.01,2150162,$646.00,$649.58,$642.46
09/13/2021,$645.15,2242491,$663.04,$663.60,$640.24
09/10/2021,$658.94,1204255,$666.18,$668.87,$658.20
09/09/2021,$661.68,1110228,$664.84,$667.46,$659.93
09/08/2021,$663.22,1368043,$660.15,$664.08,$657.10
09/07/2021,$661.39,1382387,$667.35,$668.87,$656.55
09/03/2021,$666.59,1641621,$664.43,$673.88,$664.295
09/02/2021,$664.64,1403452,$669.82,$669.85,$661.67
09/01/2021,$665.89,1261172,$664.51,$668.96,$662.00
08/31/2021,$663.70,1877807,$667.90,$667.90,$660.46
08/30/2021,$665.99,1341472,$659.7774,$667.67,$659.7774
08/27/2021,$658.52,1142619,$652.52,$662.61,$651.86
08/26/2021,$652.39,1619386,$653.59,$657.91,$649.35
08/25/2021,$656.80,1048207,$658.61,$661.06,$651.64
08/24/2021,$657.24,866488,$659.14,$660.00,$653.40
08/23/2021,$656.86,1652444,$645.87,$658.50,$645.52
08/20/2021,$647.34,1434000,$639.84,$652.00,$634.53
08/19/2021,$637.66,1693879,$624.88,$642.55,$623.6334
08/18/2021,$626.77,1386502,$632.80,$637.14,$626.05
08/17/2021,$635.01,1346430,$636.55,$637.00,$630.22
08/16/2021,$636.94,1105563,$637.03,$638.02,$628.188
08/13/2021,$637.31,932829,$634.49,$638.426,$632.35
08/12/2021,$634.35,1163881,$626.00,$636.64,$624.04
08/11/2021,$626.03,1328509,$623.76,$627.42,$621.65
08/10/2021,$621.74,1540139,$630.48,$633.2999,$620.60
08/09/2021,$629.22,1119124,$634.98,$634.98,$626.925
08/06/2021,$631.38,1127956,$629.27,$631.84,$625.17
08/05/2021,$632.08,1158339,$626.99,$632.47,$623.00
08/04/2021,$625.68,1306893,$622.47,$627.08,$617.6202
08/03/2021,$621.28,1067408,$620.23,$624.70,$614.00
08/02/2021,$618.75,1467043,$625.87,$627.60,$612.93
07/30/2021,$621.63,1403651,$619.03,$622.80,$617.29
07/29/2021,$621.70,1068902,$617.04,$625.67,$617.04
07/28/2021,$620.92,1468103,$620.99,$626.00,$617.57
07/27/2021,$618.28,1540250,$620.996,$623.92,$610.64
07/26/2021,$620.80,1389898,$624.18,$625.87,$619.725
07/23/2021,$625.87,2030395,$625.76,$631.64,$622.0001
07/22/2021,$623.68,1477891,$614.58,$623.95,$614.58
07/21/2021,$612.26,1381019,$605.72,$612.58,$603.32
07/20/2021,$608.72,1675926,$605.39,$612.75,$598.48
07/19/2021,$602.05,2046575,$602.75,$610.69,$598.14
07/16/2021,$606.10,1249738,$608.71,$611.62,$603.66
07/15/2021,$606.17,1618283,$608.40,$609.95,$602.6501
07/14/2021,$608.83,1377018,$608.14,$611.305,$604.01
07/13/2021,$605.01,1435602,$600.56,$609.33,$598.42
07/12/2021,$600.20,1696279,$606.00,$607.4229,$596.48
07/09/2021,$604.50,2145199,$601.43,$605.95,$597.44
07/08/2021,$605.95,1846617,$595.64,$607.2989,$593.33
07/07/2021,$605.77,2022482,$600.00,$607.665,$597.40
07/06/2021,$596.90,1657567,$595.87,$600.66,$592.48
07/02/2021,$593.07,1744955,$588.67,$594.08,$587.96
07/01/2021,$584.73,1646412,$583.33,$587.7799,$581.35
06/30/2021,$585.64,1704224,$590.75,$592.2402,$585.00
06/29/2021,$590.75,1204806,$586.78,$591.34,$583.90
06/28/2021,$588.80,1713970,$582.71,$589.41,$581.00
06/25/2021,$579.66,2133465,$578.64,$582.00,$577.0552
06/24/2021,$578.26,1835008,$575.90,$580.966,$574.96
06/23/2021,$574.23,1616933,$577.99,$579.80,$570.705
06/22/2021,$575.74,2370737,$568.505,$576.31,$567.00
06/21/2021,$567.35,2625919,$565.99,$570.19,$560.3501
06/18/2021,$565.59,6762031,$569.961,$570.00,$556.39
06/17/2021,$551.36,3566351,$539.99,$552.72,$538.75
06/16/2021,$543.33,2842016,$548.46,$553.99,$535.72
06/15/2021,$548.46,2424774,$554.99,$555.00,$547.2304
06/14/2021,$556.95,3522621,$545.04,$561.36,$543.25
06/11/2021,$541.26,2871289,$529.75,$541.85,$529.75
06/10/2021,$535.52,3152379,$513.99,$536.41,$513.01
06/09/2021,$514.68,1702714,$513.99,$518.318,$512.48
06/08/2021,$509.20,1747779,$511.15,$516.29,$508.0701
06/07/2021,$509.47,1768754,$504.99,$509.78,$502.00
06/04/2021,$504.50,1644301,$498.73,$506.50,$497.72
06/03/2021,$493.14,1539128,$492.40,$496.755,$487.34
06/02/2021,$495.77,1761478,$495.18,$501.8237,$493.09
06/01/2021,$495.91,2189020,$504.54,$506.00,$492.31
05/28/2021,$504.58,1924999,$506.08,$511.37,$504.19
05/27/2021,$498.28,2957310,$505.00,$505.00,$497.45
05/26/2021,$506.98,1695747,$506.27,$509.50,$504.63
05/25/2021,$505.08,2322468,$499.02,$505.6021,$498.87
05/24/2021,$497.83,1831564,$494.64,$499.99,$492.01
05/21/2021,$488.07,1568115,$494.19,$496.23,$487.13
05/20/2021,$491.67,1991223,$483.68,$495.36,$482.61
05/19/2021,$480.47,2047511,$473.02,$480.87,$472.00
05/18/2021,$480.62,1395237,$484.63,$488.32,$480.46
05/17/2021,$482.74,1580588,$487.03,$487.87,$478.11
05/14/2021,$486.56,1857198,$481.63,$488.33,$478.69
05/13/2021,$474.16,1996532,$478.01,$480.46,$471.76
05/12/2021,$472.09,2399059,$477.189,$480.99,$469.57
05/11/2021,$485.19,2293963,$471.03,$486.91,$468.50
05/10/2021,$479.38,1970931,$487.54,$489.04,$478.625
05/07/2021,$488.73,1632407,$496.00,$499.15,$485.78
